Filename,Title,Description,Keywords,Category,Release(s)
237444_41f1a696-eec4-4f0e-bc68-2b766d3a9a4e.jpg,"Yoga mat, water bottle, and granola bars on a wooden floor after workout for fitness and healthy lifestyle","Yoga mat, water bottle, and granola bars on a wooden floor after workout for fitness and healthy lifestyle","yoga mat, exercise mat, fitness mat, yoga, exercise, fitness, wellness, healthy lifestyle, sport, training, workout, active lifestyle, well-being, indoor, still life, water bottle, reusable bottle, hydration, granola bar, energy bar, snack, food, nutrition, plant, potted plant, houseplant, home, apartment, living room, lifestyle, floor, wood floor, natural light, mats, bottles, bars, rolled mat, indoor activity, health, sport equipment, equipment, objects, diet, mindfulness, zen, domestic, interior, modern, minimalist, serene",12,2025-03-29
237448_4e67d9eb-ffc8-43ba-9a96-4dfff4a23dde.jpg,"Aromatic still life with essential oils, stones, diffuser with sticks, and botanical elements.","Aromatic still life with essential oils, stones, diffuser with sticks, and botanical elements.","aroma, aromatherapy, essential oil, essential, oil, wellness, spa, therapy, bottle, bottles, fragrance, reed diffuser, diffuser, sticks, wooden sticks, glass, stone, pebbles, natural, nature, leaf, leaves, plant, still life, still, life, organic, health, healthy, decoration, home, interior, lifestyle, shadow, minimal, minimalist, modern, calm, serene, relax, relaxation, well being, alternative medicine, medicine, zen, botanical, cosmetic, beauty, product, mockup",7,2025-03-29
237452_ca4b5f51-c63f-4317-a07f-1b643a2fb392.jpg,"Relaxing Spa Still Life with Bath Bombs, Candles, and Flowers on Rustic Wood, for natural beauty and wellness","Relaxing Spa Still Life with Bath Bombs, Candles, and Flowers on Rustic Wood, for natural beauty and wellness","bath bombs, bath product, spa product, body care, wellness, hygiene, bath, bathing, beauty, soap, pink, wooden surface, rustic, natural, floral, blossom, candle, essential oils, spa, relaxation, aromatherapy, self-care, still life, treatment, cosmetics, table, flower, petals, wooden, home, indoors, arrangement, vintage, rustic, comfort, cozy, soft, candles, surface, background, decoration, decorative, floral arrangement, spa day, gift, beauty product, beauty treatment, health, still life photography, composition",12,2025-03-29
237468_e3e3cd4f-7b37-4888-9a68-aa0a0430a815.jpg,"Zen Garden with Stones and Moss near Tree, Nature's Tranquility","Zen Garden with Stones and Moss near Tree, Nature's Tranquility","rocks, stones, pebbles, natural, nature, ground, texture, stone texture, rock texture, pebble texture, outdoor, environment, moss, green, vegetation, botany, plant, plants, foliage, forest floor, forest, woodland, tree, bark, close-up, macro, small, detail, garden, backyard, zen, harmony, peace, balance, wellness, spa, background, backdrop, scene, tranquil, tranquility, calm, serene, serenity, scenic, natural light, daylight, soft light, sunlight, closeup",5,2025-03-29
237460_d3ea1ef1-417e-451c-b14e-f7bae05579bf.jpg,Close-up of Woman's Bare Feet with Pedicured Toenails on a White Surface,Close-up of Woman's Bare Feet with Pedicured Toenails on a White Surface,"feet, foot, toes, toenails, pedicure, nail polish, nail care, clean feet, healthy feet, foot hygiene, skin, smooth skin, soft skin, foot skin, leg, female feet, woman feet, bare feet, body part, anatomy, closeup, studio shot, white background, well-groomed, beauty, feminine, sensual, elegance, human feet, podiatry, foot health, personal care, cosmetics, manicure, hygiene, well-being, spa, relaxation, self-care, lifestyle, domestic life, indoors, horizontal, clean, body, detail, shape, medical, healthcare, wellness",13,2025-03-29
237475_09f30300-36db-4755-8b0e-151b3e8857ae.jpg,"Hand holding essential oil glass bottle in a field at sunset, wellness and natural therapy concept","Hand holding essential oil glass bottle in a field at sunset, wellness and natural therapy concept","essential oil, fragrance oil, serum, extract, liquid, oil, bottle, glass bottle, small bottle, cosmetics, beauty, wellness, well-being, aroma, therapy, treatment, product, hand, holding, palm, skin, skincare, natural, nature, plant, botanical, floral, flower, sun, sunlight, sunset, golden, light, warm, illuminated, bokeh, background, blur, soft, clean, transparent, purity, minimal, simple, fresh, country, countryside, peaceful, relaxing, rural, vintage",12,2025-03-29
237470_7ec303d9-baf1-47c3-ab38-cc89809154be.jpg,"Relaxing aromatherapy ambiance with essential oil diffuser, bamboo, zen stones, and plant on wooden table","Relaxing aromatherapy ambiance with essential oil diffuser, bamboo, zen stones, and plant on wooden table","aromatherapy, essential oil diffuser, essential oils, aroma, fragrance, relax, relaxation, wellness, well-being, spa, home spa, health, healthy lifestyle, natural, alternative medicine, zen, meditation, mindfulness, calm, calming, peaceful, peace, serene, serenity, therapy, therapeutic, still life, indoor, interior, home decor, table, wooden, wood, bamboo, plant, stone, stones, humidifier, diffuser, smoke, steam, incense, scent, air purifier, organic, holistic, atmosphere, environment, vapor, vaporizer",12,2025-03-29
237469_99caeaed-aad9-4f20-ad1a-94a29a5027b7.jpg,"Still life of steaming tea set with floral motifs in warm morning light indoor, evoking tranquility","Still life of steaming tea set with floral motifs in warm morning light indoor, evoking tranquility","tea, tea set, tea ceremony, teapot, cup, hot tea, steam, beverage, drink, herbal tea, green tea, still life, table, window, wood, wooden table, morning, japanese tea, traditional tea, tea culture, relax, relaxation, wellness, healthy, zen, calm, peaceful, mindfulness, serenity, tranquility, indoor, plant, leaves, nature, natural, sunlight, shadow, food, snack, dessert, ceramics, tableware, porcelain, vintage, antique, oriental, asia, lifestyle, health, nutrition",7,2025-03-29
237476_f78ae5a6-ea0c-4062-9ab6-374d08ad0db1.jpg,"Spinal Checkup: Therapist Examining Patient's Spine for Alignment and Health, Offering Treatment","Spinal Checkup: Therapist Examining Patient's Spine for Alignment and Health, Offering Treatment","spinal health, spine, backbone, vertebrae, back, back pain, neck pain, joint pain, pain, body pain, ache, injury, inflammation, treatment, therapy, rehabilitation, recovery, medical, healthcare, wellness, examination, assessment, diagnosis, doctor, therapist, woman, patient, clinic, office, indoor, health, anatomy, human body, skeleton, muscles, posture, alignment, massage, physical therapy, chiropractic, osteopathy, manual therapy, bodywork, alternative medicine, exercise, stretching, lifestyle, well-being, healthcare professional",13,2025-03-29
237480_dab1bc53-f350-46fa-9f46-935191c71458.jpg,Smiling woman consults with nutritionist about healthy eating habits and diet plan,Smiling woman consults with nutritionist about healthy eating habits and diet plan,"nutritionist, dietitian, nutrition, diet, healthy eating, wellness, woman, female, patient, client, consultation, advice, guidance, support, health, healthcare, lifestyle, meeting, appointment, office, desk, table, fruits, vegetables, food, tomatoes, oranges, bananas, grapes, basket, bookcase, books, plants, window, indoors, interior, home, nutrition counseling, diet planning, balanced diet, nutritional therapy, dietary advice, health consultation, medical, caucasian, adult, sitting, smiling, together, professional",12,2025-03-29
237485_2bcb8801-3f5c-4d6a-b23f-b252b406baa5.jpg,Serene Woman Meditating in Lotus Position Surrounded by Plants and Warm Light for Wellness and Harmony,Serene Woman Meditating in Lotus Position Surrounded by Plants and Warm Light for Wellness and Harmony,"woman, meditation, yoga, pose, lotus position, wellness, well being, balance, calm, serenity, peace, peaceful, tranquil, relaxation, spiritual, mindfulness, body, health, healthy, lifestyle, indoors, home, room, interior, décor, plants, stone wall, warm light, soft light, candle, mat, cushion, stack, rolled towels, basket, natural, brunette, hair bun, eyes closed, female, young adult, sitting, cross legged, hands, mudra, zen, harmony, contentment, mind, body, soul",12,2025-03-29
237489_f5c41c18-bb26-426c-9952-a21379402b93.jpg,"Zen Garden with Bonsai Tree, a Serene and Tranquil Landscape for Meditation and Relaxation","Zen Garden with Bonsai Tree, a Serene and Tranquil Landscape for Meditation and Relaxation","zen garden, garden, Japanese garden, serene, peaceful, tranquil, calm, meditative, meditation, zen, mindfulness, harmony, balance, relaxation, nature, bonsai, bonsai tree, miniature tree, dwarf tree, small tree, tree, rocks, stones, pebbles, gravel, sand, rock garden, stone garden, minimalist, minimalism, simplicity, clean, clear, quiet, stillness, contemplation, spirituality, well-being, wellness, green, brown, gray, beige, wooden fence, bamboo fence, daylight, daytime, sunlight, outdoor, exterior",11,2025-03-29
237490_d7439b45-2d7d-4ffe-bcb5-a0076a5e6e0a.jpg,Woman Enjoying Cocktail at Infinity Pool During Dusk at Luxurious Resort,Woman Enjoying Cocktail at Infinity Pool During Dusk at Luxurious Resort,"woman, female, pool, swimming pool, infinity pool, outdoor, night, dusk, twilight, evening, sunset, luxury, relax, relaxation, chill, chilling, refreshing, tropical, vacation, resort, hotel, travel, getaway, cocktail, beverage, drink, glass, orange juice, juice, peaceful, serene, calm, escape, water, sky, horizon, sunshade, deck chair, tourism, lifestyle, leisure, pretty, beautiful, attractive, one person, sea, ocean, umbrellas, shore, coast",21,2025-03-29
237491_b96927d3-35a6-4f35-b39c-7975f00b3d77.jpg,Hot Stone Massage Still Life with Essential Oils and Candles in Spa Setting for Relaxation and Wellness,Hot Stone Massage Still Life with Essential Oils and Candles in Spa Setting for Relaxation and Wellness,"spa, wellness, relaxation, therapy, massage, stones, hot stones, stone massage, health, well-being, treatment, alternative medicine, candlelight, candles, aromatherapy, essential oils, oil, essential oil, beauty, skincare, body care, zen, harmony, balance, mindfulness, meditation, calm, serenity, peace, peaceful, nature, natural, organic, eco-friendly, sustainable, hand, bowl, towel, bamboo, mat, table, blur, blurred background, soft focus, indoor, still life, luxury, lifestyle, day spa, self-care",12,2025-03-29
237494_d9d61661-efe9-43a7-966d-853a9474b0ee.jpg,Bright Kitchen Interior with Bread and Plant Still Life,Bright Kitchen Interior with Bread and Plant Still Life,"kitchen, countertop, interior, home, modern, design, room, decoration, apartment, style, house, domestic, indoors, minimalist, minimal, clean, bright, light, window, shelf, kitchenware, still life, bread, food, plant, vase, table, cutting board, flora, foliage, branch, flora, foliage, branch, vessel, ceramics, crockery, sunlight, shadow, surface, tabletop, residence, flat, nobody, fresh, indoor, simplicity, neutral tones, beige, minimalism",7,2025-03-29
237495_bfa7ed08-32ea-4a44-b840-0066d08a6196.jpg,Happy African American Farmer Woman Harvesting Organic Vegetables in Garden at Sunset,Happy African American Farmer Woman Harvesting Organic Vegetables in Garden at Sunset,"african american, woman, farmer, farm, farming, harvest, harvesting, garden, gardening, organic, agriculture, cultivation, grow, growing, crop, crops, vegetable, vegetables, produce, fresh, local, community, food, healthy, nutrition, basket, tomato, celery, lettuce, kale, herbs, sunlight, rural, countryside, field, plantation, people, group, hat, denim, overalls, daylight, outdoors, sustainable, lifestyle, market, autumn, fall, smile, happy",13,2025-03-29
237501_1aff1579-2816-4ae3-ae91-eae665ea9803.jpg,Assortment of Fresh Vegetables and Blueberries in a Glass Bowl in Kitchen (99 characters),Assortment of Fresh Vegetables and Blueberries in a Glass Bowl in Kitchen (99 characters),"vegetables, assortment, produce, garden produce, fresh produce, fruit, healthy, food, food and drink, refreshment, raw, vitamin, nutrition, still life, kitchen, kitchen countertop, clean, eating, pepper, bell pepper, capsicum, broccoli, kale, leaf vegetable, ingredient, blueberries, berry, antioxidant, vegetarian food, vegan food, glass bowl, bowl, close-up, indoors, modern, bright, daytime, countertop, marble, table, window, parsley, plant, interior, pot, home, house, inside, appetizing, nutritious",7,2025-03-29
237498_f4287e9c-ff7d-41f3-866b-63bb6e6c8aaa.jpg,"Elegant Dining: Formal Table Setting with Fine China, Candles, and Floral Centerpiece","Elegant Dining: Formal Table Setting with Fine China, Candles, and Floral Centerpiece","table setting, place setting, tableware, dinnerware, fine dining, elegant dining, formal dining, formal table, dining etiquette, table decor, table decoration, centerpiece, table centerpiece, floral centerpiece, flower arrangement, flowers, roses, candlelight, candlelit, candle, candles, wine glasses, champagne glasses, glassware, tea cup, coffee cup, cup, saucer, plate, plates, gold rimmed, gold accent, gold details, white tablecloth, linen tablecloth, fabric, cutlery, flatware, spoon, romantic, romance, celebration, special occasion, event, gathering, luxury, upscale, stylish, sophisticated, warm",7,2025-03-29
237496_bfd58eb9-e40a-43cd-b16f-da205a892c28.jpg,Urban Oasis: Tranquil Rooftop Garden with City Views and Modern Lounge Area with Elegant Seating,Urban Oasis: Tranquil Rooftop Garden with City Views and Modern Lounge Area with Elegant Seating,"rooftop, garden, urban garden, cityscape, city view, city, building, architecture, outdoor space, urban oasis, landscape design, garden design, modern garden, exterior, residential, patio, terrace, lounge area, furniture, sofa, chaise lounge, seating, greenery, plants, shrubs, trees, landscaping, evening, twilight, illuminated, lighting, mood lighting, pathway lighting, stone path, gray tiles, tile, geometric, contemporary, stylish, serene, peaceful, tranquil, relaxing, chill out, scenic, modern architecture, luxury, upscale, real estate",2,2025-03-29
237502_67076d00-4e23-4eaa-a097-1bde6a66b18b.jpg,Idyllic Picnic Scene in a Lush Green Field at Sunset with Baskets of Fresh Food ,Idyllic Picnic Scene in a Lush Green Field at Sunset with Baskets of Fresh Food ,"picnic, outdoor picnic, picnic in nature, picnic in field, food, food photography, food styling, still life, still life photography, lunch, lunch outdoors, refreshments, refreshments outdoors, basket, wicker basket, picnic basket, bread, loaf of bread, slices of bread, cheese, fruit, berries, raspberries, strawberries, grapes, lemon, landscape, grass, green grass, field, green field, hills, scenery, summer, daylight, sunlight, sun, leisure, recreation, relaxation, lifestyle, healthy lifestyle, eating outdoors, seasonal, holiday, getaway, blanket, textile, tableware, dish",12,2025-03-29
237503_2263c126-8f6e-4361-9455-f3e440bcee54.jpg,"Invigorating green smoothie bowl with mint, lemon and chia seeds - Healthy breakfast","Invigorating green smoothie bowl with mint, lemon and chia seeds - Healthy breakfast","green smoothie, smoothie, healthy smoothie, detox smoothie, fresh smoothie, homemade smoothie, green drink, healthy drink, fresh drink, mint, fresh mint, mint garnish, mint leaves, lemon, lemon slices, lemon garnish, lemon wedges, seeds, chia seeds, sesame seeds, bowl, smoothie bowl, brown bowl, food, healthy food, fresh food, organic food, vegetarian, vegan, plant-based, healthy, fresh, organic, vegetarian food, vegan food, plant-based food, detox, wellness, well-being, nutrition, nutritious, table, kitchen, window, plant, indoor plant, daylight, meal, lunch",7,2025-03-29
237504_21683b52-9a78-4518-99fd-c72f19f8fce5.jpg,"Bathtub Bliss: Candles, Flowers, and Serenity in a Tranquil Spa Setting","Bathtub Bliss: Candles, Flowers, and Serenity in a Tranquil Spa Setting","bathtub, bath, bathroom, spa, wellness, relaxation, relax, rest, calm, serene, tranquil, peaceful, candles, candlelight, lit candles, flowers, white flowers, jasmine, jasmine flowers, aromatic, fragrant, aroma, scent, therapy, treatment, self-care, mindfulness, meditation, still life, interior, indoors, home, house, hotel, resort, luxury, elegant, tray, wooden tray, cup, towel, clean towel, window, curtain, fresh, modern, minimalist, lifestyle, well-being",12,2025-03-29
237509_70b01eb8-611e-443c-9a98-0ba0756ded3d.jpg,Woman's Silhouette Meditating in Smokey Studio for Mental Well-being & Balance ,Woman's Silhouette Meditating in Smokey Studio for Mental Well-being & Balance ,"yoga, meditation, mindfulness, wellness, spiritual, silhouette, woman, person, figure, smoke, fog, mist, mood, moody, dark, contrast, serene, tranquil, calm, peaceful, relaxation, zen, balance, pose, posture, exercise, workout, health, healthy lifestyle, well-being, mental health, inner peace, spiritual practice, practice, harmony, body, mind, spirit, connection, center, concentration, meditative, indoor, studio, mat, floor, lighting, artistic, conceptual",12,2025-03-29
237510_7752a90c-c12d-441d-aace-3e2eb8b19425.jpg,Modern Geometric Abstract Background of Translucent Aqua Rectangles and Lines,Modern Geometric Abstract Background of Translucent Aqua Rectangles and Lines,"abstract, geometric, geometry, pattern, background, backdrop, graphic, design, texture, shape, modern, minimal, light, color, gradient, overlay, lines, square, rectangular, transparent, frosted, glass, panel, clear, surface, digital, illustration, art, rendering, decorative, element, presentation, banner, cover, template, wallpaper, screensaver, clean, simple, style, backdrop, aqua, turquoise, teal, mint, fresh, vibrant, contemporary",8,2025-03-29
237508_ebed93cd-325d-4731-8a1c-67660fa3b6c1.jpg,Refreshing Lemonade with Lemon Slice in Glass with Ice Cubes on a Sunlit White Table.,Refreshing Lemonade with Lemon Slice in Glass with Ice Cubes on a Sunlit White Table.,"lemonade, lemon, lemon slice, lemon fruit, citrus, citrus fruit, refreshment, refreshing drink, cold drink, glass, beverage, drink, cocktail, summer drink, ice, ice cubes, sparkling, fizzy, soda, carbonated, water, clear, liquid, minimal, minimalism, simplicity, white, cool, fresh, fruit, yellow, backlit, illuminated, shadow, sunlight, table, surface, interior, indoor, plain, simple, clean, still life, transparent, faceted, faceted glass, cold beverage, iced drink, clear beverage",7,2025-03-29
237512_22102716-0b8e-4951-8cb8-2144cfa54a47.jpg,Vibrant Assortment of Colorful Candies with Bokeh Illumination,Vibrant Assortment of Colorful Candies with Bokeh Illumination,"candies, candy, sweet, sweets, confectionery, confections, colorful, multi-colored, multi colored, assorted, various, variety, bright, vibrant, shiny, glossy, glistening, illuminated, illumination, macro, close-up, closeup, still life, still-life, studio shot, tabletop, heap, pile, collection, abundance, orange, red, purple, white, pink, blue, green, delicious, tasty, treat, sugar, sugary, background, bokeh, festive, celebration, holiday, decorative, decoration, sweet tooth",7,2025-03-29
237513_4cd0a422-9c81-403a-a015-113d75a575d7.jpg,Worried Senior Woman with Hand on Head Expressing Sadness and Concern,Worried Senior Woman with Hand on Head Expressing Sadness and Concern,"mature woman, senior woman, older woman, woman, female, sad, worried, concerned, anxious, stressed, frustrated, pensive, thoughtful, contemplative, melancholy, unhappy, depression, mental health, loneliness, aging, middle-aged, over 50, over 60, gray hair, silver hair, hair, portrait, headshot, face, hand on head, looking away, indoors, home, table, furniture, room, window light, soft light, neutral colors, minimalism, simplicity, denim shirt, casual wear, domestic life, lifestyle, personal, emotional, human, single, caucasian",13,2025-03-29
237514_82719f8e-144c-406f-a03c-0a8a74111c13.jpg,Worried Woman Resting Hands on Table with a Pensive Expression and Intense Focus,Worried Woman Resting Hands on Table with a Pensive Expression and Intense Focus,"woman, female, girl, young woman, adult, person, human, portrait, face, head, eyes, expression, facial expression, emotions, mood, feeling, thinking, serious, worried, concerned, focused, intense, concentrated, contemplative, pensive, hands, fingers, table, desk, surface, brown, wooden, wood, closeup, indoor, indoors, ring, jewelry, bracelet, blue, shirt, clothing, apparel, caucasian, brunette, hair, curly hair, short hair",13,2025-03-29
237515_c9756fc6-6ea0-44ad-b88c-27d422d34475.jpg,"Thoughtful Woman in Living Room with Books and Art, Portrait","Thoughtful Woman in Living Room with Books and Art, Portrait","woman, female, adult, person, people, portrait, indoor, indoors, home, house, apartment, room, living room, interior, bookcase, bookshelf, books, book, literature, reading, library, wall, art, picture, furniture, sofa, couch, cushion, pillow, serious, expression, face, hair, hairstyle, brunette, style, looking, side, view, eyes, light, shadow, dark, mood, thoughtful, contemplative, calm, quiet, serene",13,2025-03-29
237516_2df21a6a-2799-4769-ae9f-5c95ff437ee7.jpg,"Close-up portrait of a young brunette woman with bangs in dark, moody lighting. Dramatic and thoughtful expression","Close-up portrait of a young brunette woman with bangs in dark, moody lighting. Dramatic and thoughtful expression","portrait, woman, young woman, brunette, girl, female, dark hair, bangs, brown hair, long hair, beautiful, beauty, face, eyes, look, stare, expression, serious, pensive, thoughtful, contemplative, moody, intense, dramatic, artistic, creative, indoor, indoors, inside, room, night, dark, shadow, low light, close-up, headshot, film, film look, atmospheric, one person, caucasian, adult, person, model, domestic, home, bedroom, alone, daydreaming, melancholy",13,2025-03-29
237517_10d5d8f6-056c-43aa-bf51-9919f2ac6b78.jpg,Serious Senior Man Answering Call on Phone Indoors. Mature Man with Gray Hair Holds Mobile Phone to Ear.,Serious Senior Man Answering Call on Phone Indoors. Mature Man with Gray Hair Holds Mobile Phone to Ear.,"senior man, older man, mature man, man, male, phone call, smartphone call, mobile call, telephone call, technology, communication, phone, mobile, smartphone, cellphone, cell, device, holding phone, call, grey hair, white hair, hair, bearded, beard, facial hair, face, head, portrait, indoor, indoors, interior, home, serious, concerned, worried, thinking, contemplative, pensive, thoughtful, looking at camera, looking, looking forward, eye contact, gray shirt, shirt, clothing, casual, lifestyle, real people",13,2025-03-29
237518_7f23bef9-daa4-424b-ac4d-1911081e4143.jpg,"Portrait of a smiling senior man wearing glasses and a hearing aid with soft lighting, showcasing aging and health.","Portrait of a smiling senior man wearing glasses and a hearing aid with soft lighting, showcasing aging and health.","senior man, elderly man, older man, aged man, man, senior, elderly, older, aged, gray hair, white hair, glasses, spectacles, eyeglasses, hearing aid, assisted hearing device, wrinkles, face, portrait, close-up, headshot, skin, skin texture, eye, nose, mouth, lips, forehead, ear, aging, age, generation, adult, one person, looking at camera, smilling, indoor, studio shot, close up, grey background, brown background, neutral background, soft lighting, beige shirt, shirt, clothing, medical device, health, well-being, healthcare",13,2025-03-29
237519_d97fafc2-3529-459b-9477-a3afbf08fa53.jpg,"Cozy Home Library Interior with Wooden Desk, Bookshelves, Lamp, and Classic Furniture","Cozy Home Library Interior with Wooden Desk, Bookshelves, Lamp, and Classic Furniture","library, books, bookcase, book shelf, book stack, study, study room, desk, table, wood desk, wood table, lamp, desk lamp, reading lamp, interior, interior design, room, furniture, chair, wooden chair, vintage, antique, classic, home, house, indoor, old, style, education, knowledge, literature, learning, office, cabinet, door, window, rug, carpet, wall, wood, stack, stack of books, pile, pile of books, design, collection, scroll, pen, artwork, image",2,2025-03-29
237520_b52ca981-802e-4943-b450-f180fb24c6de.jpg,Thoughtful Portrait of a Handsome Man with Beard and Brown Hair illuminated by lamp in his home,Thoughtful Portrait of a Handsome Man with Beard and Brown Hair illuminated by lamp in his home,"man, men, male, guy, adult, handsome, portrait, headshot, face, looking, thoughtful, contemplative, pensive, serious, attractive, brunette, beard, eyes, indoor, indoors, inside, room, home, lamp, light, warm light, soft light, lighting, style, stylish, fashion, lifestyle, person, masculine, gentleman, model, studio, studio shot, one person, one man, close-up, closeup, dark, moody, evening, night, shadow, shadows, domestic",13,2025-03-29
